6.664e-06,2500.98999334,10500
6.512e-06,2501.97998682,10500
2.376e-06,2502.96998445,10500
2.376e-06,2503.95998207,10500
6.512e-06,2504.94997556,10500
4.104e-06,2505.93997146,10500
3.8824e-05,2506.92993263,10500
1.0992e-05,2507.91992164,10500
0.003433448,2508.90648819,10500
0.0025114,2509.89397679,10500
0.001415312,2510.88256148,10500
0.000295752,2511.87226573,10500
2.376e-06,2512.86226335,10500
7.888e-06,2513.85225546,10500
6.504e-06,2514.84224896,10500
0.000667704,2515.83158126,10500
0.000169408,2516.82141185,10500
0.000455304,2517.81095654,10500
0.0010048,2518.79995174,10500
0.000370672,2519.78958107,10500
0.006894,2520.77268707,10500
2.376e-06,2521.7626847,10500
4.0616e-05,2522.75264408,10500
2.376e-06,2523.7426417,10500
0.001030816,2524.73161089,10500
1.73098096,2523.99062993,10500
5.48827976,2519.49235017,10500
2.932619624,2517.54973054,10500
0.062723328,2518.47700722,10500
0.00214388,2519.46486334,10500
0.00189028,2520.45297306,10500
0.001130096,2521.44184296,10500
0.000396632,2522.43144633,10500
0.00073012,2523.42071621,10500
0.559616064,2523.85110014,10500
8.050716648,2516.7903835,10500
4.17359104,2513.60679246,10500
1.20174604,2513.39504642,10500
1.33855036,2513.04649606,10500
0.826031216,2513.21046484,10500
1.407166304,2512.79329854,10500
1.180382968,2512.60291557,10500
2.851462432,2510.74145314,10500
0.703797208,2511.02765593,10500
0.018004648,2511.99965128,10500
0.000160128,2512.98949115,10500
9.992e-05,2513.97939123,10500
0.040649512,2514.92874172,10500
7.903882888,2508.01485883,10500
5.911649296,2503.09320954,10500
1.161847616,2502.92136192,10500
0.001771448,2503.90959047,10500
0.001350352,2504.89824012,10500
0.001602608,2505.88663751,10500
0.00243612,2506.87420139,10500
0.003505064,2507.86069633,10500
0.001192376,2508.84950395,10500
0.000907776,2509.83859618,10500
0.001051664,2510.82754451,10500
0.000600576,2511.81694394,10500
0.000866872,2512.80607706,10500
0.002085032,2513.79399203,10500
4.026713216,2510.75727882,10500
9.446593032,2502.30068578,10500
5.300427384,2497.9902584,10500
3.211156784,2495.76910162,10500
2.135329248,2494.62377237,10500
1.619570872,2493.9942015,10500
0.905124688,2494.07907681,10500
1.867470024,2493.20160678,10500
1.309902784,2492.881704,10500
2.18215104,2491.68955296,10500
3.962748432,2488.71680453,10500
1.962886752,2487.74391778,10500
