6.664e-06,2500.98999334,10500
6.512e-06,2501.97998682,10500
2.376e-06,2502.96998445,10500
2.376e-06,2503.95998207,10500
6.512e-06,2504.94997556,10500
2.376e-06,2505.93997318,10500
3.5944e-05,2506.92993724,10500
1.0992e-05,2507.91992625,10500
0.003960552,2508.9059657,10500
0.002148648,2509.89381705,10500
0.001417872,2510.88239918,10500
0.000331752,2511.87206742,10500
2.376e-06,2512.86206505,10500
7.888e-06,2513.85205716,10500
5.128e-06,2514.84205203,10500
0.000573624,2515.83147841,10500
0.00018576,2516.82129265,10500
0.000435304,2517.81085734,10500
0.001056816,2518.79980053,10500
0.000393552,2519.78940698,10500
0.00734148,2520.7720655,10500
2.376e-06,2521.76206312,10500
4.1512e-05,2522.75202161,10500
2.376e-06,2523.74201923,10500
0.001015616,2524.73100362,10500
0.000669768,2525.72033385,10500
0.613435216,2526.09689863,10500
4.021108424,2523.06579021,10500
3.113071008,2520.9427192,10500
3.178656312,2518.75406289,10500
4.100997248,2515.64306564,10500
3.452159624,2513.18090602,10500
2.952268432,2511.21863758,10500
3.459687352,2508.74895023,10500
1.614136456,2508.12481378,10500
0.001153184,2509.11366059,10500
0.595448712,2509.50821188,10500
2.633984096,2507.86422778,10500
4.207339376,2504.64688841,10500
6.272686048,2499.36420236,10500
7.558398064,2492.7958043,10500
5.709442112,2488.07636218,10500
3.799768856,2485.26659333,10500
0.258068192,2485.99852514,10500
0.015198104,2486.97332703,10500
0.000473152,2487.96285388,10500
6.2648e-05,2488.95279123,10500
0.39437884,2489.54841239,10500
0.063906232,2490.47450616,10500
0.001880976,2491.46262518,10500
6.146652576,2486.30597261,10500
2.8289068,2484.46706581,10500
3.038887664,2482.41817814,10500
2.768710144,2480.639468,10500
7.900779128,2473.72868887,10500
5.310182136,2469.40850674,10500
3.679143712,2466.71936302,10500
3.374999152,2464.33436387,10500
3.801336152,2461.52302772,10500
2.824834368,2459.68819335,10500
3.393080808,2457.28511254,10500
0.396984192,2457.87812835,10500
0.001159888,2458.86696846,10500
0.001840992,2459.85512747,10500
1.742763728,2459.10236374,10500
5.031392288,2455.06097146,10500
5.065407064,2450.98556439,10500
6.784176408,2445.19138798,10500
9.08060716,2437.10078082,10500
8.217883,2429.87289782,10500
7.453276984,2423.40962084,10500
6.798906272,2417.60071457,10500
4.913420976,2413.67729359,10500
1.198680152,2413.46861344,10500
