10,2,36.694510376
10,2,39.417868519
10,2,36.983392314999996
10,2,47.643374524
10,2,40.22409733
10,3,25.87730371
10,3,23.454546433
10,3,25.581923548
10,3,25.897073495
10,3,29.429731524999998
10,4,28.092580258
10,4,29.372112848
10,4,31.795796792
10,4,27.679658079
10,4,30.972514595
10,5,99.38829723900001
10,5,76.46677897699999
10,5,78.539782549
10,5,83.59677877
10,5,83.247707319
10,6,50.181443132
10,6,59.214160637
10,6,57.583635975
10,6,59.709654560000004
10,6,60.962107712999995
10,7,49.70541943400001
10,7,54.470633867
10,7,53.806620861000006
10,7,55.11244860199999
10,7,58.082621742
10,8,90.571759513
10,8,90.660101815
10,8,94.018394841
10,8,96.199047275
10,8,95.757263559
10,9,24.851759374
10,9,29.563185542
10,9,28.392183652
10,9,27.046570958
10,9,29.223154873
10,19,49.698847732000004
10,19,47.261383764
10,19,47.663390237
10,19,50.853442292
10,19,55.78845631
10,27,49.70541943400001
10,27,54.470633867
10,27,53.806620861000006
10,27,55.11244860199999
10,27,58.082621742
10,34,28.092580258
10,34,29.372112848
10,34,31.795796792
10,34,27.679658079
10,34,30.972514595
10,42,26.293415252
10,42,30.978212047
10,42,28.898688469
10,42,32.967976564
10,42,37.018664298999994
10,43,13.995007763
10,43,13.908647338000002
10,43,17.281337541
10,43,16.820439884
10,43,16.902842581
10,46,50.181443132
10,46,59.214160637
10,46,57.583635975
10,46,59.709654560000004
10,46,60.962107712999995
10,52,30.952891479999998
10,52,36.195786554
10,52,31.150149130000003
10,52,33.727473012000004
10,52,34.211209056
10,53,34.2870519
10,53,30.54634966
10,53,32.265351314
10,53,32.565448867
10,53,33.783534669
10,55,29.861265095
10,55,34.30492919300001
10,55,36.065790544
10,55,34.256980279000004
10,55,35.352653574
10,59,19.403042171000003
10,59,18.762841072
10,59,17.431239592999997
10,59,20.102056185000002
10,59,19.763788208999998
10,63,34.047616082
10,63,29.535880315
10,63,28.7242602
10,63,32.756646718
10,63,28.639263246
10,65,99.38829723900001
10,65,76.46677897699999
10,65,78.539782549
10,65,83.59677877
10,65,83.247707319
10,68,67.235304898
10,68,81.278639471
10,68,76.61525627500001
10,68,81.09507210000001
10,68,76.889148341
10,70,41.155080386
10,70,48.256270621000006
10,70,46.407012601000005
10,70,40.485772301
10,70,45.66861085
10,73,25.87730371
10,73,23.454546433
10,73,25.581923548
10,73,25.897073495
10,73,29.429731524999998
10,79,48.862730827
10,79,48.026440913
10,79,51.305376594
10,79,58.807582417999996
10,79,54.653683320999995
10,82,36.694510376
10,82,39.417868519
10,82,36.983392314999996
10,82,47.643374524
10,82,40.22409733
10,89,24.851759374
10,89,29.563185542
10,89,28.392183652
10,89,27.046570958
10,89,29.223154873
10,98,90.571759513
10,98,90.660101815
10,98,94.018394841
10,98,96.199047275
10,98,95.757263559
100,2,35.639337083
100,2,36.717615664
100,2,43.359718565
100,2,39.024064992
100,2,42.458177837
100,3,25.366724386
100,3,22.562519017
100,3,27.476148593
100,3,26.820779646
100,3,28.333558034000003
100,4,22.882058625000003
100,4,27.840571906
100,4,30.472339634
100,4,29.68671514
100,4,27.729992024999998
100,5,133.088389295
100,5,72.60415618200001
100,5,118.269261463
100,5,83.90838133400001
100,5,80.083728705
100,6,49.723477404
100,6,57.171473236
100,6,56.693580403
100,6,60.242777402
100,6,59.032597452000005
100,7,61.966397446
100,7,54.262804845
100,7,58.6222459
100,7,54.900962037
100,7,57.307799636999995
100,8,102.62162365100001
100,8,93.117229462
100,8,93.245466774
100,8,92.564110645
100,8,96.487401296
100,9,27.892258398000003
100,9,26.926041856
100,9,28.333243598
100,9,29.617494773999997
100,9,29.193428695999998
100,19,42.096658298
100,19,51.889055519
100,19,44.124856716000004
100,19,49.316063796
100,19,51.494291812
100,27,61.966397446
100,27,54.262804845
100,27,58.6222459
100,27,54.900962037
100,27,57.307799636999995
100,34,22.882058625000003
100,34,27.840571906
100,34,30.472339634
100,34,29.68671514
100,34,27.729992024999998
100,42,29.500987349
100,42,36.050479066
100,42,33.890209557
100,42,35.525357822
100,42,35.517983286
100,43,14.885114879000001
100,43,15.304025739
100,43,15.364360366000001
100,43,16.043530461
100,43,16.410192047
100,46,49.723477404
100,46,57.171473236
100,46,56.693580403
100,46,60.242777402
100,46,59.032597452000005
100,52,28.001274042000002
100,52,38.366764815
100,52,34.884342062
100,52,37.661381088
100,52,34.245569769
100,53,30.403130543
100,53,26.931506364
100,53,30.61963139
100,53,33.742578843000004
100,53,31.90875743
100,55,30.806847632
100,55,36.478473531000006
100,55,32.803112162999994
100,55,33.98686907
100,55,35.450712034999995
100,59,17.709889737
100,59,17.725228099
100,59,19.372433909999998
100,59,20.709901446
100,59,21.706554622
100,63,30.145087872
100,63,27.728717016999997
100,63,29.329502
100,63,29.779116187
100,63,29.856950976
100,65,133.088389295
100,65,72.60415618200001
100,65,118.269261463
100,65,83.90838133400001
100,65,80.083728705
100,68,47.404803656
100,68,75.87069434099999
100,68,64.169727826
100,68,78.121956075
100,68,82.176443779
100,70,41.647560929
100,70,47.154073368999995
100,70,43.980376289
100,70,45.083921503999996
100,70,44.419447029000004
100,73,25.366724386
100,73,22.562519017
100,73,27.476148593
100,73,26.820779646
100,73,28.333558034000003
100,79,55.662280386
100,79,53.909086803
100,79,55.874117223
100,79,54.931306131
100,79,52.25985067
100,82,35.639337083
100,82,36.717615664
100,82,43.359718565
100,82,39.024064992
100,82,42.458177837
100,89,27.892258398000003
100,89,26.926041856
100,89,28.333243598
100,89,29.617494773999997
100,89,29.193428695999998
100,98,102.62162365100001
100,98,93.117229462
100,98,93.245466774
100,98,92.564110645
100,98,96.487401296
1000,2,31.720882796
1000,2,34.70457742
1000,2,36.600343271999996
1000,2,46.036932398999994
1000,2,73.021128383
1000,3,11.16646162
1000,3,26.868865282999998
1000,3,26.270366001
1000,3,25.358748773
1000,3,22.798658459
1000,4,14.257505287
1000,4,28.971911722
1000,4,28.809755909
1000,4,27.525443224
1000,4,26.518159038999997
1000,5,44.843493967
1000,5,119.935584775
1000,5,78.470004007
1000,5,101.129944159
1000,5,82.473511325
1000,6,23.74873067
1000,6,56.26638801399999
1000,6,56.036218818
1000,6,58.505475046
1000,6,61.085181006
1000,7,17.255392818
1000,7,54.566196703
1000,7,54.153228967000004
1000,7,43.219676846
1000,7,52.571226587
1000,8,71.205224197
1000,8,89.79853876199999
1000,8,93.15525593
1000,8,96.937033621
1000,8,87.219136913
1000,9,13.047385054000001
1000,9,27.106485327999998
1000,9,29.227406881
1000,9,24.708200035999997
1000,9,20.866385109
1000,19,17.147331586
1000,19,47.945647859999994
1000,19,52.524061708
1000,19,36.813779626000006
1000,19,29.796901934
1000,27,17.255392818
1000,27,54.566196703
1000,27,54.153228967000004
1000,27,43.219676846
1000,27,52.571226587
1000,34,14.257505287
1000,34,28.971911722
1000,34,28.809755909
1000,34,27.525443224
1000,34,26.518159038999997
1000,42,9.602599883
1000,42,37.329690398
1000,42,41.714894324
1000,42,22.508274613
1000,42,35.006621257
1000,43,8.721260872999999
1000,43,15.876738419999999
1000,43,16.307347108
1000,43,15.635233976
1000,43,17.721544997000002
1000,46,23.74873067
1000,46,56.26638801399999
1000,46,56.036218818
1000,46,58.505475046
1000,46,61.085181006
1000,52,10.025006522
1000,52,45.581215362
1000,52,34.751776217999996
1000,52,36.406809646
1000,52,36.121838596
1000,53,12.131929476
1000,53,24.827198751
1000,53,29.731612802
1000,53,30.048721287
1000,53,33.317087206
1000,55,10.943114620000001
1000,55,38.2235951
1000,55,37.69671931800001
1000,55,33.572000281
1000,55,37.339016375
1000,59,16.452871932999997
1000,59,17.92644486
1000,59,20.764306380999997
1000,59,21.039940408
1000,59,21.851665546
1000,63,11.058665839
1000,63,34.196353537
1000,63,30.067857305
1000,63,29.905168652
1000,63,29.999669763
1000,65,44.843493967
1000,65,119.935584775
1000,65,78.470004007
1000,65,101.129944159
1000,65,82.473511325
1000,68,29.353614785
1000,68,66.270929404
1000,68,80.92256487899999
1000,68,73.576176983
1000,68,78.502627912
1000,70,19.086837361999997
1000,70,40.749090620000004
1000,70,48.982274047
1000,70,51.305107617000004
1000,70,192.87100291000002
1000,73,11.16646162
1000,73,26.868865282999998
1000,73,26.270366001
1000,73,25.358748773
1000,73,22.798658459
1000,79,18.339556839
1000,79,56.061884158
1000,79,75.383192226
1000,79,49.392947612
1000,79,45.971614847999994
1000,82,31.720882796
1000,82,34.70457742
1000,82,36.600343271999996
1000,82,46.036932398999994
1000,82,73.021128383
1000,89,13.047385054000001
1000,89,27.106485327999998
1000,89,29.227406881
1000,89,24.708200035999997
1000,89,20.866385109
1000,98,71.205224197
1000,98,89.79853876199999
1000,98,93.15525593
1000,98,96.937033621
1000,98,87.219136913
2500,2,32.12392211
2500,2,30.479788553
2500,2,37.333467962
2500,2,38.497369965
2500,2,38.05665189
2500,3,11.670186824
2500,3,13.181656435999999
2500,3,25.643062344
2500,3,25.669261922999997
2500,3,22.27232949
2500,4,14.971954781
2500,4,15.624902059
2500,4,19.196500129
2500,4,36.147861786
2500,4,30.315330632000002
2500,5,40.33665812
2500,5,48.543468214
2500,5,85.24529121500001
2500,5,88.73634320400001
2500,5,90.51419270100001
2500,6,23.929197306
2500,6,32.444799024
2500,6,37.969842894
2500,6,60.05857978
2500,6,59.928772562
2500,7,17.833962234999998
2500,7,28.985030034
2500,7,33.15019883
2500,7,56.064628752
2500,7,55.952352747
2500,8,79.69067621600001
2500,8,84.601960073
2500,8,90.126842837
2500,8,90.700846425
2500,8,89.927118674
2500,9,14.091266523
2500,9,13.415215840999998
2500,9,32.811619693
2500,9,31.725125805
2500,9,26.61059161
2500,19,18.084311736
2500,19,24.350440359
2500,19,28.529878293000003
2500,19,58.821160608
2500,19,54.05749412
2500,27,17.833962234999998
2500,27,28.985030034
2500,27,33.15019883
2500,27,56.064628752
2500,27,55.952352747
2500,34,14.971954781
2500,34,15.624902059
2500,34,19.196500129
2500,34,36.147861786
2500,34,30.315330632000002
2500,42,9.587678272
2500,42,13.789580178
2500,42,14.408441336
2500,42,33.604238861999995
2500,42,35.995332771
2500,43,8.509306964
2500,43,8.766806484
2500,43,11.402409855
2500,43,16.478736061
2500,43,18.004743164
2500,46,23.929197306
2500,46,32.444799024
2500,46,37.969842894
2500,46,60.05857978
