1.0756536,0,233
0.980242592,0,212
0.430365344,0,92
0.843428768,0,186
1.57310416,0,342
1.19306512,0,257
0.3873904,0,83
1.36447616,0,302
0.612260768,0,131
2.356771872,0,515
1.742419008,0,374
2.606287552,0,563
1.076703648,0,228
1.795362816,0,391
2.432780448,0,526
2.345240512,0,505
0.388956128,0,82
2.170684864,0,481
